loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.3166,5.48504114151001,1.5425925925925927e-05,0.45751633986928103,4200,,,,,,,,,
3.3822,7.3793158531188965,1.5371459694989108e-05,0.46296296296296297,4250,,,,,,,,,
3.3805,5.296055316925049,1.531699346405229e-05,0.4684095860566449,4300,,,,,,,,,
3.2367,5.1904826164245605,1.526252723311547e-05,0.4738562091503268,4350,,,,,,,,,
3.3234,37.143985748291016,1.5208061002178651e-05,0.4793028322440087,4400,,,,,,,,,
3.3755,4.205432415008545,1.515359477124183e-05,0.48474945533769065,4450,,,,,,,,,
3.2661,5.631564617156982,1.5099128540305013e-05,0.49019607843137253,4500,,,,,,,,,
3.4435,7.1796793937683105,1.5044662309368192e-05,0.49564270152505446,4550,,,,,,,,,
3.41,3.7440528869628906,1.4990196078431373e-05,0.5010893246187363,4600,,,,,,,,,
3.273,0.0,1.4935729847494556e-05,0.5065359477124183,4650,,,,,,,,,
3.2511,5.097713470458984,1.4881263616557735e-05,0.5119825708061002,4700,,,,,,,,,
3.2521,10.21165657043457,1.4826797385620916e-05,0.5174291938997821,4750,,,,,,,,,
3.2041,6.504549503326416,1.4772331154684097e-05,0.5228758169934641,4800,,,,,,,,,
3.4007,6.201794147491455,1.4717864923747278e-05,0.528322440087146,4850,,,,,,,,,
3.2249,6.900456428527832,1.4663398692810457e-05,0.5337690631808278,4900,,,,,,,,,
3.3703,5.8267717361450195,1.460893246187364e-05,0.5392156862745098,4950,,,,,,,,,
3.3021,4.43616247177124,1.455446623093682e-05,0.5446623093681917,5000,,,,,,,,,
3.0673,6.3475189208984375,1.45e-05,0.5501089324618736,5050,,,,,,,,,
3.216,7.574450969696045,1.4445533769063183e-05,0.5555555555555556,5100,,,,,,,,,
3.2131,6.154534816741943,1.4391067538126362e-05,0.5610021786492375,5150,,,,,,,,,
3.2711,8.950809478759766,1.4336601307189543e-05,0.5664488017429193,5200,,,,,,,,,
3.2238,11.136921882629395,1.4282135076252726e-05,0.5718954248366013,5250,,,,,,,,,
3.329,4.615243434906006,1.4227668845315905e-05,0.5773420479302832,5300,,,,,,,,,
3.3173,8.734925270080566,1.4173202614379088e-05,0.5827886710239651,5350,,,,,,,,,
3.3838,4.506968975067139,1.4118736383442267e-05,0.5882352941176471,5400,,,,,,,,,
3.3014,5.740331172943115,1.4064270152505448e-05,0.593681917211329,5450,,,,,,,,,
3.1457,6.671236991882324,1.4009803921568627e-05,0.599128540305011,5500,,,,,,,,,
3.3135,6.641629219055176,1.395533769063181e-05,0.6045751633986928,5550,,,,,,,,,
3.2776,5.171563148498535,1.390087145969499e-05,0.6100217864923747,5600,,,,,,,,,
3.3682,3.9583487510681152,1.384640522875817e-05,0.6154684095860566,5650,,,,,,,,,
3.2879,5.736878871917725,1.3791938997821353e-05,0.6209150326797386,5700,,,,,,,,,
3.2363,7.181506156921387,1.3737472766884532e-05,0.6263616557734205,5750,,,,,,,,,
3.2753,6.784913063049316,1.3683006535947714e-05,0.6318082788671024,5800,,,,,,,,,
3.0683,9.601998329162598,1.3628540305010894e-05,0.6372549019607843,5850,,,,,,,,,
3.242,5.022797107696533,1.3574074074074075e-05,0.6427015250544662,5900,,,,,,,,,
3.4346,3.803943157196045,1.3519607843137257e-05,0.6481481481481481,5950,,,,,,,,,
3.2623,4.2753777503967285,1.3465141612200437e-05,0.6535947712418301,6000,,,,,,,,,
3.3653,10.390477180480957,1.3410675381263618e-05,0.659041394335512,6050,,,,,,,,,
3.1948,5.98522424697876,1.3356209150326797e-05,0.664488017429194,6100,,,,,,,,,
3.2826,3.924652338027954,1.330174291938998e-05,0.6699346405228758,6150,,,,,,,,,
3.324,5.474547386169434,1.324727668845316e-05,0.6753812636165577,6200,,,,,,,,,
3.381,5.191771984100342,1.3192810457516341e-05,0.6808278867102396,6250,,,,,,,,,
3.2328,7.325595378875732,1.3138344226579522e-05,0.6862745098039216,6300,,,,,,,,,
3.3215,3.7592620849609375,1.3083877995642702e-05,0.6917211328976035,6350,,,,,,,,,
3.289,7.486484527587891,1.3029411764705884e-05,0.6971677559912854,6400,,,,,,,,,
3.3319,6.785311222076416,1.2974945533769064e-05,0.7026143790849673,6450,,,,,,,,,
3.3232,13.371397972106934,1.2920479302832244e-05,0.7080610021786492,6500,,,,,,,,,
3.1465,5.443105220794678,1.2866013071895427e-05,0.7135076252723311,6550,,,,,,,,,
3.2468,3.8321197032928467,1.2811546840958606e-05,0.7189542483660131,6600,,,,,,,,,
3.3877,5.341006755828857,1.2757080610021787e-05,0.724400871459695,6650,,,,,,,,,
3.3157,4.870373725891113,1.2702614379084968e-05,0.7298474945533769,6700,,,,,,,,,
3.3912,4.559072494506836,1.264814814814815e-05,0.7352941176470589,6750,,,,,,,,,
3.2969,4.040318965911865,1.2593681917211329e-05,0.7407407407407407,6800,,,,,,,,,
3.457,5.472645282745361,1.2539215686274511e-05,0.7461873638344226,6850,,,,,,,,,
3.3115,4.281338214874268,1.2484749455337692e-05,0.7516339869281046,6900,,,,,,,,,
3.1931,7.279501438140869,1.2430283224400871e-05,0.7570806100217865,6950,,,,,,,,,
3.3106,15.088674545288086,1.2375816993464054e-05,0.7625272331154684,7000,,,,,,,,,
3.1209,7.521531581878662,1.2321350762527233e-05,0.7679738562091504,7050,,,,,,,,,
3.2932,7.201168060302734,1.2266884531590414e-05,0.7734204793028322,7100,,,,,,,,,
3.2542,7.819787979125977,1.2212418300653597e-05,0.7788671023965141,7150,,,,,,,,,
3.4212,5.224026679992676,1.2157952069716776e-05,0.7843137254901961,7200,,,,,,,,,
3.271,9.890899658203125,1.2103485838779959e-05,0.789760348583878,7250,,,,,,,,,
3.1575,7.428417205810547,1.2049019607843138e-05,0.7952069716775599,7300,,,,,,,,,
3.4491,4.985729694366455,1.1994553376906319e-05,0.8006535947712419,7350,,,,,,,,,
3.2776,7.6096696853637695,1.1940087145969498e-05,0.8061002178649237,7400,,,,,,,,,
3.1429,4.196834087371826,1.1885620915032681e-05,0.8115468409586056,7450,,,,,,,,,
3.3332,4.476212978363037,1.1831154684095862e-05,0.8169934640522876,7500,,,,,,,,,
3.188,18.920486450195312,1.1776688453159041e-05,0.8224400871459695,7550,,,,,,,,,
3.1889,4.795748710632324,1.1722222222222224e-05,0.8278867102396514,7600,,,,,,,,,
3.3658,16.85893440246582,1.1667755991285403e-05,0.8333333333333334,7650,,,,,,,,,
3.2055,7.0292792320251465,1.1613289760348586e-05,0.8387799564270153,7700,,,,,,,,,
3.3461,4.459561824798584,1.1558823529411765e-05,0.8442265795206971,7750,,,,,,,,,
3.3049,4.505984783172607,1.1504357298474946e-05,0.8496732026143791,7800,,,,,,,,,
3.2459,9.488161087036133,1.1449891067538129e-05,0.855119825708061,7850,,,,,,,,,
3.125,4.705182075500488,1.1395424836601308e-05,0.8605664488017429,7900,,,,,,,,,
3.3185,6.97568416595459,1.1340958605664489e-05,0.8660130718954249,7950,,,,,,,,,
3.3234,3.433903217315674,1.1286492374727668e-05,0.8714596949891068,8000,,,,,,,,,
3.3474,4.923510551452637,1.123202614379085e-05,0.8769063180827886,8050,,,,,,,,,
3.2384,6.624137878417969,1.1177559912854032e-05,0.8823529411764706,8100,,,,,,,,,
3.3323,9.7750883102417,1.1123093681917213e-05,0.8877995642701525,8150,,,,,,,,,
3.2516,7.392009735107422,1.1068627450980394e-05,0.8932461873638344,8200,,,,,,,,,
3.2567,5.126196384429932,1.1014161220043573e-05,0.8986928104575164,8250,,,,,,,,,
3.2799,5.561086177825928,1.0959694989106756e-05,0.9041394335511983,8300,,,,,,,,,
3.2115,8.930091857910156,1.0905228758169935e-05,0.9095860566448801,8350,,,,,,,,,
3.192,8.204917907714844,1.0850762527233116e-05,0.9150326797385621,8400,,,,,,,,,
3.2877,8.423544883728027,1.0796296296296298e-05,0.920479302832244,8450,,,,,,,,,
3.3261,10.75399398803711,1.0741830065359478e-05,0.9259259259259259,8500,,,,,,,,,
3.333,6.858244895935059,1.0687363834422659e-05,0.9313725490196079,8550,,,,,,,,,
3.3525,7.515204429626465,1.063289760348584e-05,0.9368191721132898,8600,,,,,,,,,
3.3178,6.315059185028076,1.057843137254902e-05,0.9422657952069716,8650,,,,,,,,,
3.2587,4.5839457511901855,1.0523965141612202e-05,0.9477124183006536,8700,,,,,,,,,
2.9794,5.023665428161621,1.0469498910675383e-05,0.9531590413943355,8750,,,,,,,,,
3.1168,4.609917640686035,1.0415032679738563e-05,0.9586056644880174,8800,,,,,,,,,
3.1507,19.431114196777344,1.0360566448801743e-05,0.9640522875816994,8850,,,,,,,,,
3.2349,5.112095832824707,1.0306100217864925e-05,0.9694989106753813,8900,,,,,,,,,
3.1514,4.908149719238281,1.0251633986928105e-05,0.9749455337690632,8950,,,,,,,,,
3.3779,8.229658126831055,1.0197167755991286e-05,0.9803921568627451,9000,,,,,,,,,
3.238,4.662794589996338,1.0142701525054468e-05,0.985838779956427,9050,,,,,,,,,
3.1874,6.051855564117432,1.0088235294117648e-05,0.9912854030501089,9100,,,,,,,,,
3.1838,6.6098222732543945,1.0033769063180828e-05,0.9967320261437909,9150,,,,,,,,,
,,,1.0,9180,3.310682535171509,44.862,83.813,20.953,,,,,
3.254,5.832015037536621,9.97930283224401e-06,1.0021786492374727,9200,,,,,,,,,
3.145,12.399391174316406,9.92483660130719e-06,1.0076252723311547,9250,,,,,,,,,
3.132,4.235627174377441,9.870370370370371e-06,1.0130718954248366,9300,,,,,,,,,
3.2594,4.540597915649414,9.815904139433552e-06,1.0185185185185186,9350,,,,,,,,,
3.1301,6.278463840484619,9.761437908496733e-06,1.0239651416122004,9400,,,,,,,,,
3.2313,4.268987655639648,9.706971677559913e-06,1.0294117647058822,9450,,,,,,,,,
3.1782,4.783689498901367,9.652505446623095e-06,1.0348583877995643,9500,,,,,,,,,
2.9265,9.366972923278809,9.598039215686276e-06,1.0403050108932461,9550,,,,,,,,,
3.0753,4.648251533508301,9.543572984749455e-06,1.0457516339869282,9600,,,,,,,,,
3.0682,5.0102386474609375,9.489106753812636e-06,1.05119825708061,9650,,,,,,,,,
3.063,4.538440704345703,9.434640522875817e-06,1.056644880174292,9700,,,,,,,,,
3.0796,4.619146823883057,9.380174291938998e-06,1.0620915032679739,9750,,,,,,,,,
3.0553,4.686669826507568,9.32570806100218e-06,1.0675381263616557,9800,,,,,,,,,
3.1703,6.4292426109313965,9.27124183006536e-06,1.0729847494553377,9850,,,,,,,,,
2.9596,4.906466007232666,9.216775599128541e-06,1.0784313725490196,9900,,,,,,,,,
3.2203,4.409324645996094,9.162309368191722e-06,1.0838779956427016,9950,,,,,,,,,
3.0711,7.4409942626953125,9.107843137254903e-06,1.0893246187363834,10000,,,,,,,,,
3.2111,7.998129367828369,9.053376906318082e-06,1.0947712418300655,10050,,,,,,,,,
3.1883,4.033149242401123,8.998910675381263e-06,1.1002178649237473,10100,,,,,,,,,
3.0705,6.045223712921143,8.944444444444446e-06,1.1056644880174291,10150,,,,,,,,,
3.0696,6.656375408172607,8.889978213507627e-06,1.1111111111111112,10200,,,,,,,,,
2.8808,4.676863193511963,8.835511982570806e-06,1.116557734204793,10250,,,,,,,,,
2.9496,6.446634769439697,8.781045751633987e-06,1.122004357298475,10300,,,,,,,,,
3.1307,6.864759922027588,8.726579520697168e-06,1.1274509803921569,10350,,,,,,,,,
3.0418,4.116656303405762,8.672113289760349e-06,1.132897603485839,10400,,,,,,,,,
3.165,5.08073091506958,8.61764705882353e-06,1.1383442265795207,10450,,,,,,,,,
3.0205,6.7362871170043945,8.563180827886711e-06,1.1437908496732025,10500,,,,,,,,,
3.0344,7.119052886962891,8.508714596949892e-06,1.1492374727668846,10550,,,,,,,,,
3.1641,5.984689712524414,8.454248366013073e-06,1.1546840958605664,10600,,,,,,,,,
2.9847,5.5191826820373535,8.399782135076254e-06,1.1601307189542482,10650,,,,,,,,,
3.055,4.404212474822998,8.345315904139433e-06,1.1655773420479303,10700,,,,,,,,,
3.1396,14.864768028259277,8.290849673202616e-06,1.171023965141612,10750,,,,,,,,,
3.2344,5.902157783508301,8.236383442265797e-06,1.1764705882352942,10800,,,,,,,,,
3.151,7.27595329284668,8.181917211328978e-06,1.181917211328976,10850,,,,,,,,,
3.1793,7.196132183074951,8.127450980392157e-06,1.187363834422658,10900,,,,,,,,,
3.2558,6.123544692993164,8.072984749455338e-06,1.1928104575163399,10950,,,,,,,,,
3.0762,5.438292026519775,8.018518518518519e-06,1.1982570806100217,11000,,,,,,,,,
3.297,4.300817489624023,7.9640522875817e-06,1.2037037037037037,11050,,,,,,,,,
3.1504,3.4661643505096436,7.90958605664488e-06,1.2091503267973855,11100,,,,,,,,,
2.9557,4.125494003295898,7.855119825708062e-06,1.2145969498910676,11150,,,,,,,,,
3.1535,4.045176029205322,7.800653594771243e-06,1.2200435729847494,11200,,,,,,,,,
3.1453,4.515106678009033,7.746187363834424e-06,1.2254901960784315,11250,,,,,,,,,
3.1614,7.1156697273254395,7.691721132897605e-06,1.2309368191721133,11300,,,,,,,,,
3.1304,7.123795032501221,7.637254901960784e-06,1.236383442265795,11350,,,,,,,,,
3.1736,5.271956920623779,7.5827886710239665e-06,1.2418300653594772,11400,,,,,,,,,
3.0421,5.154136657714844,7.528322440087147e-06,1.247276688453159,11450,,,,,,,,,
3.0225,4.60314416885376,7.473856209150328e-06,1.252723311546841,11500,,,,,,,,,
3.1264,5.245996475219727,7.4193899782135086e-06,1.2581699346405228,11550,,,,,,,,,
3.1232,5.03430700302124,7.364923747276689e-06,1.263616557734205,11600,,,,,,,,,
3.0753,5.776893138885498,7.31045751633987e-06,1.2690631808278867,11650,,,,,,,,,
3.0283,5.070752143859863,7.2559912854030514e-06,1.2745098039215685,11700,,,,,,,,,
3.2106,7.4519362449646,7.2015250544662315e-06,1.2799564270152506,11750,,,,,,,,,
3.1652,10.611444473266602,7.1470588235294125e-06,1.2854030501089324,11800,,,,,,,,,
2.9919,6.200045585632324,7.0925925925925935e-06,1.2908496732026145,11850,,,,,,,,,
3.0126,4.340127468109131,7.0381263616557736e-06,1.2962962962962963,11900,,,,,,,,,
3.1357,5.044515132904053,6.9836601307189545e-06,1.3017429193899783,11950,,,,,,,,,
3.0474,0.0,6.929193899782136e-06,1.3071895424836601,12000,,,,,,,,,
3.0816,15.215286254882812,6.8747276688453164e-06,1.312636165577342,12050,,,,,,,,,
3.1105,3.897089958190918,6.820261437908497e-06,1.318082788671024,12100,,,,,,,,,
3.1842,5.296635150909424,6.765795206971678e-06,1.3235294117647058,12150,,,,,,,,,
3.0734,5.642815589904785,6.7113289760348585e-06,1.3289760348583877,12200,,,,,,,,,
3.1352,5.236670970916748,6.656862745098039e-06,1.3344226579520697,12250,,,,,,,,,
3.0229,4.036963939666748,6.60239651416122e-06,1.3398692810457518,12300,,,,,,,,,
3.1037,6.51019811630249,6.547930283224402e-06,1.3453159041394336,12350,,,,,,,,,
2.9881,6.233180999755859,6.493464052287582e-06,1.3507625272331154,12400,,,,,,,,,
3.0773,3.990358829498291,6.438997821350763e-06,1.3562091503267975,12450,,,,,,,,,
3.288,7.287931442260742,6.384531590413943e-06,1.3616557734204793,12500,,,,,,,,,
3.1125,7.348820686340332,6.330065359477124e-06,1.367102396514161,12550,,,,,,,,,
3.0429,6.764137268066406,6.275599128540305e-06,1.3725490196078431,12600,,,,,,,,,
3.1623,4.89423942565918,6.221132897603487e-06,1.3779956427015252,12650,,,,,,,,,
3.1181,3.9533803462982178,6.166666666666667e-06,1.383442265795207,12700,,,,,,,,,
3.1425,4.586225509643555,6.112200435729848e-06,1.3888888888888888,12750,,,,,,,,,
3.042,4.430384635925293,6.057734204793029e-06,1.3943355119825709,12800,,,,,,,,,
3.0612,4.788219928741455,6.003267973856209e-06,1.3997821350762527,12850,,,,,,,,,
3.2084,5.668306350708008,5.94880174291939e-06,1.4052287581699345,12900,,,,,,,,,
3.1182,7.798817157745361,5.894335511982572e-06,1.4106753812636166,12950,,,,,,,,,
3.1173,6.284495830535889,5.839869281045752e-06,1.4161220043572984,13000,,,,,,,,,
3.1229,4.311321258544922,5.785403050108933e-06,1.4215686274509804,13050,,,,,,,,,
3.0256,5.4559502601623535,5.730936819172114e-06,1.4270152505446623,13100,,,,,,,,,
3.1489,14.92917537689209,5.676470588235294e-06,1.4324618736383443,13150,,,,,,,,,
3.0369,4.056855201721191,5.622004357298475e-06,1.4379084967320261,13200,,,,,,,,,
3.0463,5.646273136138916,5.567538126361656e-06,1.443355119825708,13250,,,,,,,,,
3.0266,5.1510748863220215,5.513071895424838e-06,1.44880174291939,13300,,,,,,,,,
3.0803,11.999180793762207,5.458605664488018e-06,1.4542483660130718,13350,,,,,,,,,
2.93,4.784409523010254,5.404139433551199e-06,1.4596949891067539,13400,,,,,,,,,
3.143,4.833710193634033,5.349673202614379e-06,1.4651416122004357,13450,,,,,,,,,
3.1621,4.477919578552246,5.29520697167756e-06,1.4705882352941178,13500,,,,,,,,,
3.239,14.02812385559082,5.240740740740741e-06,1.4760348583877996,13550,,,,,,,,,
3.0802,12.070611953735352,5.186274509803923e-06,1.4814814814814814,13600,,,,,,,,,
2.9544,15.986737251281738,5.131808278867103e-06,1.4869281045751634,13650,,,,,,,,,
3.0369,58.78606033325195,5.077342047930284e-06,1.4923747276688453,13700,,,,,,,,,
2.985,4.122983932495117,5.022875816993465e-06,1.4978213507625273,13750,,,,,,,,,
3.1514,7.791851043701172,4.968409586056645e-06,1.5032679738562091,13800,,,,,,,,,
3.0853,4.297956943511963,4.913943355119826e-06,1.5087145969498912,13850,,,,,,,,,
3.007,9.318739891052246,4.859477124183007e-06,1.514161220043573,13900,,,,,,,,,
3.0554,0.0,4.805010893246188e-06,1.5196078431372548,13950,,,,,,,,,
3.0933,7.382963180541992,4.750544662309369e-06,1.5250544662309369,14000,,,,,,,,,
3.0467,6.36424446105957,4.69607843137255e-06,1.5305010893246187,14050,,,,,,,,,
3.2055,4.566319465637207,4.64161220043573e-06,1.5359477124183005,14100,,,,,,,,,
3.0878,5.087558746337891,4.587145969498912e-06,1.5413943355119826,14150,,,,,,,,,
3.0874,6.935216903686523,4.532679738562092e-06,1.5468409586056646,14200,,,,,,,,,
3.1927,4.6631760597229,4.478213507625273e-06,1.5522875816993464,14250,,,,,,,,,
3.1154,4.977720737457275,4.423747276688454e-06,1.5577342047930283,14300,,,,,,,,,
2.9618,4.696937084197998,4.369281045751635e-06,1.5631808278867103,14350,,,,,,,,,
3.1363,6.159031867980957,4.314814814814815e-06,1.5686274509803921,14400,,,,,,,,,
3.1117,5.702901363372803,4.2603485838779965e-06,1.574074074074074,14450,,,,,,,,,
3.0238,4.625850677490234,4.205882352941177e-06,1.579520697167756,14500,,,,,,,,,
3.1248,3.549194812774658,4.1514161220043576e-06,1.584967320261438,14550,,,,,,,,,
3.0186,7.98583984375,4.0969498910675385e-06,1.5904139433551199,14600,,,,,,,,,
3.101,4.6129560470581055,4.0424836601307195e-06,1.5958605664488017,14650,,,,,,,,,
3.1317,5.797625541687012,3.9880174291939e-06,1.6013071895424837,14700,,,,,,,,,
3.047,6.640705585479736,3.933551198257081e-06,1.6067538126361656,14750,,,,,,,,,
3.0802,9.88249683380127,3.8790849673202615e-06,1.6122004357298474,14800,,,,,,,,,
2.8747,6.176397800445557,3.8246187363834425e-06,1.6176470588235294,14850,,,,,,,,,
3.0445,6.41464376449585,3.770152505446623e-06,1.6230936819172115,14900,,,,,,,,,
3.0158,7.048254013061523,3.7156862745098044e-06,1.628540305010893,14950,,,,,,,,,
3.1109,4.769935131072998,3.661220043572985e-06,1.6339869281045751,15000,,,,,,,,,
3.1124,7.905211925506592,3.6067538126361655e-06,1.6394335511982572,15050,,,,,,,,,
3.0782,7.731222152709961,3.552287581699347e-06,1.644880174291939,15100,,,,,,,,,
3.0163,6.688961982727051,3.4978213507625274e-06,1.6503267973856208,15150,,,,,,,,,
3.1861,6.003048896789551,3.4433551198257083e-06,1.6557734204793029,15200,,,,,,,,,
